ElectDist,Shape_Leng,Shape_Area,coun_dist
"70063",2724.63811479000,306244.38147800002,"9"
"70064",1686.21317761000,151712.58755600001,"7"
"70065",2580.36376060000,404207.56229400000,"7"
"70066",2620.64442226000,296395.78673900000,"9"
"70067",3284.69867925000,365775.61498800002,"7"
"70068",6156.47616014000,1703908.27863000007,"7"
"70069",5633.01987483000,908964.82423899998,"9"
"70070",3847.44890546000,492964.18228499999,"7"
"70071",5014.52380851000,1320872.68698000000,"7"
"70073",5991.59182362000,1159807.12951000012,"7"
"70074",2782.65807239000,402889.58298800001,"9"
"70075",5826.68199295000,1653904.38657999993,"9"
"70076",2797.78103543000,351866.35850799998,"7"
"70077",2929.61468612000,358582.13086500001,"7"
"70078",2322.03560586000,238506.79643900000,"7"
"70080",3380.30980393000,710991.00228100002,"7"
"70081",5885.78580929000,833512.17052799999,"7"
"70082",1868.64345301000,174354.42897600000,"7"
"70083",1821.44156431000,167333.25173799999,"7"
"70084",1855.80832730000,172735.85607300000,"7"
"70085",1916.32655187000,181227.46505999999,"7"
"70086",1744.16678631000,155662.90520199999,"7"
"70087",2439.27117852000,316769.28864500002,"7"
"70088",3098.82140766000,261886.04776399999,"7"
"70089",3231.92699009000,581863.38693599997,"7"
"70090",5593.39361496000,1311685.77545000007,"9"
"70091",1607.47268475000,138192.65567199999,"9"
"70092",2847.53138695000,471392.20494800003,"9"
"70093",3684.41062990000,711798.66747400002,"9"
"70096",8800.50255842000,1744811.47980999993,"7"
"70097",1467.00591997000,90852.37426650000,"7"
"70098",3238.11383492000,368606.79541899997,"9"
"70099",2374.66859373000,259007.65998000000,"7"
"70100",2842.29914020000,468766.62971900002,"9"
"70101",2578.47955418000,273090.08955199999,"9"
"70102",2773.33920028000,360427.20793300000,"9"
"70103",3907.56013832000,349920.75676800002,"9"
"70104",1749.95585830000,176692.09478499999,"7"
"70105",2847.60595786000,471389.61401700001,"9"
"70106",1971.66595526000,241192.43525600000,"9"
"70107",2325.49155654000,236157.08463800000,"9"
"70108",2365.19561691000,321059.80327099998,"9"
"70109",1526.20258563000,127936.97183100000,"7"
"70110",3168.89047911000,365113.21324200003,"9"
"70111",2600.83116737000,403466.82458499999,"9"
"71001",1948.49352185000,186087.32159499999,"7"
"71002",1862.24610343000,177420.54848400000,"7"
"71003",2427.63907663000,243742.01020300001,"7"
"71004",2403.04958272000,342482.57157099998,"7"
"71005",2958.88721960000,230234.81194799999,"7"
"71007",2358.10468871000,251623.82245099999,"7"
"71008",2527.57886700000,370769.80893900001,"9"
"71009",2179.40328061000,231622.10872100000,"9"
"71010",2456.42988207000,291928.87484000000,"10"
"71011",2311.84815307000,232519.79198600000,"9"
"71012",2943.58502746000,316053.39408599999,"9"
"71013",2319.03120818000,233832.97447099999,"9"
"71014",2358.34972086000,251639.65537100000,"9"
"71015",2361.38089439000,252338.68269799999,"9"
"71016",2322.66830963000,234087.30651299999,"9"
"71017",2322.12975797000,234569.59086900001,"9"
"71018",2632.75764745000,356787.09910599998,"9"
"71019",2872.29156314000,375623.82809000002,"9"
"71020",1715.74314950000,175084.89162300000,"9"
"71021",4631.31273601000,660829.51856999996,"9"
"71023",4320.29947869000,760479.48929000006,"9"
"71024",2668.59528612000,159115.39252600001,"9"
"71025",3164.42998348000,325333.68897500000,"9"
"71026",2747.34508746000,481559.87582399999,"7"
"71027",2736.66421084000,343992.33015599998,"9"
"71028",2548.55976945000,354566.08805999998,"7"
"71029",2319.70141610000,233736.04293100000,"7"
"71030",2880.76195094000,485823.80362199998,"7"
"71032",2657.64582023000,349918.36473700003,"7"
"71033",2080.56002435000,256470.34046700000,"7"
"71034",2658.75712876000,351878.72064199997,"7"
"71035",2322.61254554000,234774.94240100001,"7"
"71038",3241.34589066000,472181.29899899999,"7"
"71039",2356.09066293000,250987.96191200000,"7"
"71040",5748.10882388000,646019.43797700002,"7"
"71041",2352.97525383000,325137.41652799997,"7"
"71042",2319.11093778000,234250.42799000000,"7"
"71043",2745.20470024000,198877.21926400001,"7"
"71045",2323.62859380000,235340.00226199999,"7"
"71046",2801.45345757000,318969.24460999999,"7"
"71047",2323.96111472000,190315.81233700001,"7"
"71048",7370.05351000000,1708810.77184999990,"7"
"71049",2044.17844816000,201883.92733499999,"7"
"71050",2880.98802803000,306054.96994300000,"7"
"71051",1707.90628126000,114994.12157500000,"10"
"71052",2320.42033694000,234216.14492600001,"7"
"71053",2279.13303396000,233148.96570400000,"7"
"71054",1872.81505368000,173782.48254699999,"7"
"71055",1682.60278560000,144333.37906000001,"7"
"71056",1478.94494742000,123744.18785500000,"7"
"71057",2436.15671854000,234410.31646400000,"7"
"71058",2319.03417570000,233310.31952799999,"7"
"71059",2401.63635647000,254317.00380700000,"7"
"71060",1912.85704323000,207630.87282799999,"7"
"71061",14481.52422940000,4790753.52472999971,"10"
"71062",2696.63177569000,425616.25607300003,"10"
"71063",2281.25081306000,227378.58202599999,"10"
"71064",2253.11454346000,216931.35276099999,"10"
"71065",3034.51185291000,263035.25975299999,"10"
"71066",1918.72541220000,227269.81127199999,"10"
"71067",2118.20115314000,270618.05350500002,"10"
"71069",1687.37665489000,164160.53936600001,"10"
"71070",2587.67178257000,352427.08192700002,"10"
"71071",3035.75997695000,472856.85317600000,"7"
"71072",2352.56180507000,242603.76498499999,"10"
"71073",2683.12361479000,248204.60124300001,"10"
"71074",2311.40675294000,217430.99226699999,"10"
"71075",2033.80693385000,217672.52885500001,"10"
"71076",2008.21586584000,250904.10464100001,"10"
"71077",10726.10708070000,1670972.69782999996,"10"
"71078",3437.56472434000,427212.97979499999,"10"
"71079",3042.60851870000,276425.14834700001,"10"
"71080",2821.46391946000,305694.91868200002,"10"
"71081",2757.39706780000,300280.06660999998,"10"
"71082",2127.63055810000,267805.87658200000,"10"
"71083",4257.75483765000,567661.41561400006,"10"
"71084",2089.25132223000,201512.75891300000,"10"
"71085",14710.95663980000,5177093.28545999993,"10"
"71086",1850.21944296000,162629.42681000000,"10"
"71087",2461.72112131000,281893.78527300002,"9"
"71088",4232.40490875000,598597.07953100000,"9"
"71089",2772.07680982000,419191.18191900000,"9"
"71090",2575.48556910000,369331.99739199999,"9"
"71091",2053.22915083000,212210.63782100001,"9"
"71092",2841.54623888000,322856.76043899998,"7"
"71093",1419.41112464000,117579.01875500000,"10"
"71097",2412.90142197000,253157.45051500000,"10"
"71098",3098.84291180000,579274.99963500001,"10"
"71099",1877.64847685000,208640.84898700000,"10"
"71100",1838.89806702000,204673.28101899999,"7"
"71101",3398.15837757000,719463.65296800004,"7"
"71102",2818.33810717000,407178.86324099998,"9"
"71103",2139.64992399000,116549.87114500000,"7"
"71104",2010.65643832000,190565.10041399999,"7"
"71105",2798.36162048000,189344.78672000000,"9"
"71106",2212.06232898000,304527.83501600003,"9"
"71107",2455.26146340000,288234.03018200002,"9"
"71108",2144.22647861000,119435.74127400000,"7"
"71109",3437.66473706000,737169.20257700002,"9"
"72001",2656.75578877000,442654.28284200002,"10"
"72003",5328.59450625000,1241095.82141000009,"10"
"72004",7136.34487546000,2113720.95307999989,"10"
"72005",1453.20993986000,122707.10816100000,"10"
"72006",1415.75706141000,114313.12478800000,"10"
"72007",1447.56916400000,121897.68030100000,"10"
"72008",1931.90099414000,225674.26184399999,"10"
"72009",5836.51051667000,1593679.31431999989,"10"
"72010",2810.06088795000,427549.72499100002,"10"
"72011",1477.16473169000,128130.60410300001,"10"
"72012",3034.12420853000,380488.01364899997,"10"
"72013",1403.70972612000,115006.68723300000,"10"
"72014",1419.65731184000,118768.71299900000,"10"
"72015",1318.00299791000,104733.70031700000,"10"
"72016",2857.43111538000,476889.22336900001,"10"
"72017",2868.81994013000,407433.15352499997,"10"
"72018",2500.21405930000,379899.01462400000,"10"
"72019",2059.74484760000,254984.88584700000,"10"
"72020",1771.63437729000,193416.22688000000,"10"
"72021",2785.68723267000,448114.35788000003,"10"
"72022",4683.12170500000,569764.13705100003,"10"
"72023",2614.57881355000,301681.89588199998,"10"
"72024",2917.79520007000,378944.19942100003,"10"
"72025",1866.39749698000,211884.57549500000,"10"
"72026",4609.39860039000,638950.64181099995,"10"
"72027",1781.93592747000,164508.63125300000,"10"
"72028",1920.20455343000,228866.70095599999,"10"
"72029",2297.88152510000,224480.50202799999,"10"
"72030",1818.75177036000,202398.47356300001,"10"
"72031",1406.65505483000,115656.66925100000,"10"
"72032",1930.05821952000,172627.70856699999,"10"
"72034",1769.03383393000,104588.09358000000,"10"
"72035",3066.24224060000,165912.95384800000,"10"
"72036",6437.56139617000,547976.67031099997,"10"
"72037",2322.79572935000,248266.36004900001,"10"
"72040",4384.96659322000,391797.93680899998,"10"
"72041",3303.61965969000,448262.38709899999,"10"
"72042",2433.68682085000,331885.77697100001,"10"
"72043",2270.61409766000,268600.47892600001,"10"
"72044",2108.02973637000,204224.72512399999,"10"
"72045",2113.41205133000,205855.37345300001,"10"
"72046",2589.50285921000,405212.64141600003,"10"
"72047",2959.26570516000,544205.59320400003,"10"
"72048",2184.40735978000,277553.71443100000,"10"
"72049",2182.92550508000,277101.69308900001,"10"
"72050",2184.47307418000,282023.68489700003,"10"
"72051",2659.99519287000,345934.54237699998,"10"
"72052",2688.17063330000,376647.34651900001,"10"
"72053",2141.75285160000,238416.59383900001,"10"
"72054",1961.76888435000,232410.98893600001,"10"
"72055",2765.10449393000,286645.50953400001,"10"
"72056",1939.94738975000,226169.16798900001,"10"
"72057",22532.48965180000,10613866.97650000080,"10"
"72058",3168.93155280000,277568.78225799999,"10"
"72059",2420.31840496000,330889.95661699999,"10"
"72060",2669.03778209000,232765.71778499999,"10"
"72061",3091.33537524000,447595.37164600001,"10"
"72062",1940.32425382000,226257.39579700000,"10"
"72063",2360.77753828000,322146.11909300002,"10"
"72064",3128.54598554000,388516.00948399998,"10"
"72065",3659.41745373000,449754.48775999999,"10"
"72066",4423.75177516000,882657.90572100005,"10"
"72067",2088.43250492000,241412.71461200001,"10"
"72068",2624.90710605000,314709.34943000000,"10"
"72069",7459.42667634000,1871592.19858000008,"10"
"72070",9668.16376254000,2858323.85546999983,"10"
"72071",3492.47808584000,578325.38720200001,"10"
"72072",2172.24382032000,277551.61317600001,"10"
"72073",1804.70280871000,187311.11010500000,"10"
"72074",4171.25185224000,691995.60463800002,"10"
"72075",5896.69159021000,1201361.21723000007,"10"
"72076",3561.52575895000,361149.27420900000,"10"
"72077",1958.17820693000,237260.32112099999,"10"
"72078",1960.37688978000,237707.20091799999,"10"
"72082",6525.57054681000,390535.04128399998,"9"
"72084",139.03844093700,719.95854505900,"10"
"72085",6152.87503489000,234461.57978000000,"9"
"72086",3661.35686620000,533009.27245000005,"10"
"72087",1397.26794266000,113881.39680200000,"10"
"72088",3037.45816156000,227800.73013899999,"10"
"72089",1958.97005604000,238884.76263200000,"10"
"72090",3247.30155237000,388809.84714199998,"10"
"72091",1871.77099484000,181273.17142500001,"10"
"72092",2974.05194557000,391973.66160300002,"10"
"72093",2257.12144487000,307017.50494700001,"10"
"72094",1910.90680590000,226785.28171600000,"10"
"72095",1917.21425805000,220341.19403899999,"10"
"72096",5285.83351131000,1472808.18766000005,"10"
"72097",1469.78315622000,131953.01949199999,"10"
"73001",1951.16932432000,183349.08882999999,"2"
"73002",2080.75800559000,211350.77372400000,"2"
"73003",4478.01221685000,517621.68341699999,"4"
"73004",1579.51794608000,142491.74390199999,"2"
"73005",2052.30788789000,263103.15614199999,"4"
"73006",3590.75841580000,652987.65995799995,"4"
"73007",4707.67584278000,884197.91296600003,"4"
"73008",8924.11228207000,2757839.78207999980,"4"
"73009",3177.31689139000,372059.05445200001,"4"
"73010",2228.87198547000,254013.53386699999,"4"
"73011",3466.97717752000,422874.90032199997,"4"
"73012",4586.85223649000,1124484.62244999991,"4"
"73013",2568.75699084000,267056.39664400002,"4"
"73014",2955.69005643000,317642.57025500003,"4"
"73015",3479.18951963000,450364.71226200002,"4"
"73016",3417.46149388000,375341.35133400001,"4"
"73017",2028.67486578000,197195.65738100000,"5"
"73018",2019.95841309000,194914.58732399999,"4"
"73019",4001.96608631000,582509.34344099998,"4"
"73020",1533.02041962000,131813.64496400001,"4"
"73021",2930.85761754000,309868.76451200002,"4"
"73022",2365.47381722000,293036.89191499999,"4"
"73023",2986.69528865000,556978.06839899998,"4"
"73024",1937.97105252000,185226.09807199999,"5"
"73025",3360.76275065000,295289.59784200002,"4"
"73026",3240.66689929000,274098.59441600001,"4"
"73027",1937.70333152000,185649.91450700001,"4"
"73028",2543.67272934000,391198.45607000001,"4"
"73029",2981.95482839000,553842.82596100005,"4"
"73030",1939.17920451000,185157.46713899999,"5"
"73031",2071.15983511000,267926.59147400002,"4"
"73032",2025.62601501000,196418.64296500001,"5"
"73034",2627.96490408000,248903.73924800000,"5"
"73036",1986.97104081000,199832.64640699999,"5"
"73037",1985.18382791000,199553.64062300001,"5"
"73038",2948.73800517000,320030.01066600002,"5"
"73039",2573.71392706000,275344.74144000001,"5"
"73040",2061.56985141000,210322.98569100001,"5"
"73041",3553.88341637000,484786.07075100002,"4"
"73042",5035.49162015000,844959.86636999995,"4"
"73043",7240.51071179000,2797514.70695000002,"4"
"73044",1537.39342494000,132670.07907199999,"5"
"73045",3715.01468931000,689508.51250299998,"4"
"73046",5231.83016830000,1239973.23860999988,"4"
"73047",3487.83453634000,636485.90059900004,"4"
"73048",4460.17419067000,886318.73441100004,"5"
"73049",2060.24723233000,265227.57094399998,"5"
"73050",2579.63262095000,396895.44808200002,"4"
"73051",3107.04834891000,533248.63283599995,"4"
"73052",4114.02948347000,1059667.39923000010,"4"
"73053",4624.82510042000,931871.60133099998,"4"
"73054",2579.01311783000,396812.95772300003,"4"
"73055",1949.50530479000,188317.26456300000,"4"
"73056",4107.27221914000,665296.57092400000,"4"
"73057",2583.42934316000,397814.72314000002,"4"
"73058",4101.42546550000,797644.02926500002,"4"
"73059",2112.65732793000,277278.86532500002,"4"
"73060",2685.52711744000,425086.32614399999,"4"
"73061",3694.63390045000,698797.53765199997,"4"
"73062",3619.87760792000,536527.94386799994,"4"
"73063",3138.66530315000,541779.81537400000,"4"
"73064",2071.19132619000,268045.88553799997,"4"
"73065",2072.36494527000,268338.84791900002,"4"
"73066",2608.03785122000,404927.05458300002,"4"
"73067",4688.93252048000,704294.12262399995,"4"
"73068",3003.21578468000,346513.91809799999,"4"
"73069",1988.37059499000,201927.65076700001,"5"
"73070",2111.23387738000,278165.54530499998,"5"
"73071",3625.57172382000,434019.74300900003,"4"
"73072",3095.26220950000,538538.30652800004,"4"
"73073",3099.26085865000,404944.34656799998,"4"
"73074",3102.69022310000,405580.88882499997,"4"
"73075",1544.02486980000,134236.83117100000,"5"
"73077",2572.50337322000,269970.86993200000,"4"
"73078",2102.18407393000,276213.54338400002,"4"
"73079",2155.54728024000,289639.32280600001,"4"
"73080",2100.03854758000,275326.65831199999,"4"
"73081",1545.56639956000,133700.39263700001,"4"
"73082",1546.32148865000,133648.97917199999,"4"
"73084",1942.35751488000,185744.36664299999,"5"
"73085",1942.72290390000,185677.32748599999,"5"
"73086",2562.28120071000,266601.04322599998,"4"
"73087",2068.89381032000,267576.31470599998,"4"
"73088",3087.45283271000,400323.27114000003,"4"
"73089",3089.53959819000,401299.85703399999,"4"
"73090",1940.65014118000,185028.80521300001,"5"
"73091",1271.71111348000,97835.35425900000,"5"
"73092",1192.52973145000,87544.35176310000,"5"
"73093",2027.71727906000,196631.78138800000,"5"
"73094",2558.69924778000,265563.36855900002,"4"
"73095",2059.53361502000,264459.09797900001,"5"
"73096",2080.88419383000,270490.14205099997,"4"
"73097",2156.52699720000,289689.43328400003,"4"
"73098",1542.98095978000,134074.42451700001,"5"
"73099",2072.32898700000,268241.89156700001,"5"
"73100",3524.58211417000,517499.64201900002,"4"
"73101",2023.58903272000,196042.75464100001,"5"
"73102",4043.53000441000,418252.73223800003,"4"
"73103",3497.75626372000,385555.45749800000,"4"
"73104",2112.10387605000,277974.07610200002,"4"
"73105",3142.04060961000,414522.97290200001,"4"
"73106",2514.66858280000,325846.71628900000,"2"
"73107",2571.85283194000,395820.51831000001,"4"
"74001",2099.59095614000,223593.73439500001,"2"
"74002",5911.71922847000,1047649.97040999995,"2"
"74003",3157.33824168000,327690.59399999998,"2"
"74004",2903.96986936000,516904.31660100003,"2"
"74005",2557.85632269000,383943.82746800000,"2"
"74006",3699.57075591000,469678.32682500000,"2"
"74007",1978.41539095000,244541.19483100000,"2"
"74008",3405.28491598000,362633.46360500000,"2"
"74009",1490.57703364000,125761.74152300000,"2"
"74010",2224.91368959000,267558.31824300002,"2"
"74011",4945.25685360000,772281.74046000000,"2"
"74012",2244.65336712000,219934.33405300000,"2"
"74013",2125.40948991000,188588.65159699999,"2"
"74014",1997.48508652000,188051.00600100000,"2"
"74015",2517.64060368000,380606.10148800001,"2"
"74016",1997.52936660000,188431.15357600001,"2"
"74017",4020.96435550000,572180.23461100005,"2"
"74018",1936.63293961000,188731.61552299999,"2"
"74019",1892.95561743000,173931.67847300001,"2"
"74020",3377.88557861000,365368.50884299999,"2"
"74021",3351.40058466000,346348.65302199998,"2"
"74022",3483.35295695000,361289.45912299998,"2"
"74023",3869.54944428000,721184.09308000002,"2"
"74024",3504.90569318000,382144.40160600003,"2"
"74025",2494.36575581000,373840.75343300001,"2"
"74026",5809.61293307000,887661.36500100000,"2"
"74027",2659.35380548000,348080.10094999999,"2"
"74028",2108.53328669000,183460.88013000001,"2"
"74029",2839.43892896000,405705.98474099999,"2"
"74030",2623.77460733000,421950.47013400000,"2"
"74031",2518.54877189000,379923.20054900000,"2"
"74032",2525.29934008000,385077.89496200002,"2"
"74033",4388.01737993000,710544.41337500000,"2"
"74034",2506.48830384000,380280.85532600002,"2"
"74035",2036.90949095000,202598.74151600001,"2"
"74036",3493.15171790000,425204.76115099998,"2"
"74037",1935.88108572000,187310.51881800001,"2"
"74038",2074.47444250000,213826.64381000001,"2"
"74039",6004.68851001000,1389057.23005999997,"4"
"74040",1997.15007435000,249005.21192999999,"4"
"74041",2015.82356486000,239514.20700600001,"4"
"74042",2677.96942620000,345691.71991900000,"4"
"74043",2846.02632406000,286817.61043399997,"4"
"74044",1930.57803779000,224135.54991199999,"4"
"74045",2480.47001931000,303922.79474899999,"4"
"74046",2602.13253500000,218420.31565100001,"4"
"74047",3480.10153337000,334724.57547699998,"4"
"74048",2026.73429309000,229817.57070200000,"4"
"74050",2962.77589708000,308860.27527500002,"4"
"74051",2701.53222219000,269705.37743599998,"4"
"74052",2397.33320975000,214488.71997500001,"4"
"74053",3621.01903794000,814728.80195500003,"2"
"74054",4031.69442984000,478212.84224299999,"2"
"74055",1472.84514446000,128118.69218100001,"2"
"74056",6269.13374186000,968307.17370499996,"2"
"74057",2653.12193694000,416394.92709499999,"2"
"74058",2033.45061767000,258450.29377200000,"2"
"74059",2933.04245768000,405370.44757900003,"2"
"74060",1991.53749398000,247910.49624000001,"2"
"74061",1909.71390101000,173731.65411000000,"2"
"74062",2924.55454725000,297515.94398899999,"2"
"74063",2020.71162166000,254138.23048400000,"2"
"74064",2989.80747539000,337962.18076999998,"2"
"74065",1975.13001622000,196788.00279800000,"2"
"74066",1936.82696093000,183084.41487099999,"2"
"74067",1942.06584030000,183454.98453600000,"2"
"74068",1935.73411091000,182032.53355299999,"2"
"74069",1941.79553714000,185151.07308500001,"2"
"74070",1936.43614515000,182709.42574800001,"2"
"74071",3048.01859615000,579319.78708000004,"2"
"74072",2090.03068747000,203738.42965999999,"2"
"74073",2101.37290340000,215073.58239600001,"2"
"74074",2055.89466850000,208273.88838900000,"2"
"74075",2014.99409326000,193049.77098599999,"2"
"74076",2525.14744150000,385968.48150100000,"2"
"74077",2523.03805942000,295311.65577000001,"2"
"74078",2519.18669163000,285356.07372599997,"2"
"74079",5047.75838273000,350992.46462599997,"4"
"74082",2455.18576230000,306233.68950600002,"2"
"74083",1738.04403155000,208734.47010800001,"4"
"74084",5415.47694089000,547911.94868000003,"4"
"74085",2054.61758931000,208034.90666499999,"2"
"74086",4022.21409019000,757539.71185399999,"4"
"74087",1575.89465558000,141271.92034600000,"4"
"74088",1630.06250589000,142840.74848800001,"4"
"74089",2569.59755914000,248861.01397000000,"4"
"74090",8103.89250996000,1376794.34813999990,"4"
"74091",2018.33698224000,194092.54356500000,"4"
"74092",2985.81278626000,242144.75172500001,"4"
"74093",356.89361490200,6014.89136357000,"5"
"74094",4861.44031851000,126372.62407300000,"5"
"74096",1195.24661936000,10966.02516870000,"2"
"74098",2420.61270206000,355399.30931099999,"2"
"74099",2478.05355569000,367883.91464099998,"2"
"74100",1905.94888333000,177824.30700199999,"2"
"74101",2489.65783175000,253155.91307800001,"2"
"74102",1947.82529752000,185673.57954400001,"2"
"74103",3048.59169758000,580229.30251700000,"4"
"74104",4023.19557775000,578142.45198799996,"4"
"74105",2594.33177920000,412621.21458000003,"2"
"74106",2398.37625742000,336363.92065400002,"2"
"74107",2065.16904290000,212540.90996100000,"2"
"75001",2418.57892034000,134412.26677500000,"3"
"75002",2372.35306820000,257442.11796700000,"3"
"75003",2374.55143949000,258736.12426099999,"3"
"75004",2331.67798118000,239276.89772400001,"3"
"75005",2333.41305703000,240168.77044100000,"3"
"75006",2573.50945933000,272045.10222599999,"3"
"75007",4328.55944675000,468041.20533700002,"3"
"75008",4490.78372377000,949241.16607899999,"2"
"75009",4507.93550040000,1258501.46239000000,"3"
"75010",3268.23602355000,660241.95493600005,"3"
"75011",2776.60383637000,439349.61289300001,"3"
"75012",2282.63300533000,219625.02098700000,"3"
"75013",4582.63756266000,659480.02030500001,"3"
"75014",2288.44743943000,219493.84747600000,"3"
"75015",2775.57337909000,439146.19748899998,"3"
"75016",2287.97916611000,219610.70239300001,"3"
"75017",2803.45870734000,451020.13071000000,"3"
"75018",2285.09888495000,218779.32415500001,"3"
"75019",2315.75937479000,232239.08290800001,"3"
"75020",2318.12158263000,232620.78037399999,"3"
"75021",21764.11665080000,2682309.35864999983,"3"
"75022",7943.19990988000,1487077.00723000010,"3"
"75023",2478.01908753000,262184.71999200003,"3"
"75024",5256.10761201000,1161329.81324999989,"3"
"75025",2058.00191456000,118171.95572899999,"3"
"75026",2353.14168269000,249229.75368900000,"3"
"75027",2419.69727665000,156687.27728099999,"3"
"75028",2905.92538278000,498417.13176999998,"3"
"75029",3971.96867538000,1007915.07328999997,"3"
"75030",4181.24952717000,1090336.76364000002,"2"
"75031",2597.62222525000,400482.45110700000,"2"
"75032",2558.55118439000,391442.88570500002,"2"
"75033",4108.67284228000,923831.02866199997,"2"
"75034",3862.46073468000,399526.04804099997,"2"
"75035",3261.21078599000,582522.96061399998,"3"
"75036",3341.96310185000,694978.27046899998,"3"
"75037",2689.09997560000,344053.24660999997,"3"
"75038",1514.82898111000,138840.74639200000,"3"
"75039",5659.85404691000,1022636.19626999996,"3"
"75040",3936.14700978000,347426.07853100001,"3"
"75041",1568.00571117000,134934.39285599999,"3"
"75042",2317.92116512000,232986.63159500001,"3"
"75043",3472.15263407000,314682.23946499999,"3"
"75044",1645.86225007000,143576.36568100000,"3"
"75045",8245.64820056000,1949190.30893000006,"3"
"75046",3354.89394755000,358083.14747400000,"3"
"75047",2333.54762993000,239757.07871599999,"3"
"75048",4375.09634901000,1159259.69879999990,"3"
"75049",10935.12180590000,2911134.79070999986,"3"
"75050",3895.61973895000,894878.15668999997,"4"
"75051",4214.30784452000,807693.20917799999,"4"
"75052",3121.14960591000,538220.60209099995,"2"
"75053",3489.35690595000,446439.79633200000,"2"
"75054",2985.23032248000,317946.84097299998,"2"
"75055",2083.84232596000,271452.53696200001,"2"
"75056",3167.23074176000,548727.04338199995,"2"
"75057",1540.02941228000,131424.54345900001,"4"
"75058",7374.91272727000,2126243.56796000013,"4"
"75059",4372.66267676000,677393.86728799995,"3"
"75060",3426.05876159000,732552.59479700006,"3"
"75061",2309.71954630000,230595.88893300001,"3"
"75062",3999.10063339000,818306.24651099998,"3"
"75063",3342.23931115000,694195.37545799999,"3"
"75064",10498.65837750000,4506306.50841999985,"3"
"75065",3412.11175519000,282043.40910900000,"4"
"75066",1221.34062608000,86362.72959350000,"3"
"75067",8729.44026390000,1809625.42555999989,"3"
"75068",4904.96917643000,595077.82259300002,"2"
"75069",2853.32505392000,355583.29306499998,"3"
"75070",2843.19703954000,469340.00064099999,"3"
"75071",1574.25384795000,141770.68418200000,"3"
"75072",1354.61883557000,110938.36011800000,"3"
"75073",5746.18137188000,1699130.51716000005,"3"
"75074",4225.11593137000,1085877.59508999996,"3"
"75075",11876.19052360000,6902508.26202999894,"4"
"75076",2898.69694383000,512757.27227199997,"3"
"75077",2840.48676709000,468800.13112400001,"3"
"75078",2328.55746351000,237840.99110200000,"3"
"75079",2326.44053493000,237631.21213999999,"3"
"75080",2318.13688750000,232197.20682299999,"3"
"75081",2323.13608646000,234748.82990600000,"3"
"75082",2316.49177159000,233423.28290600001,"3"
"75083",2767.04392481000,292505.79813399998,"3"
"75084",2321.90027256000,234443.28509700001,"3"
"75085",2322.98752918000,234611.68221800000,"3"
"75086",2712.09628761000,240956.34904000000,"3"
"75087",3361.50432433000,703208.53281600005,"4"
"75088",5185.59452196000,1217942.13990000007,"4"
"75089",2363.79251624000,251587.60939999999,"4"
"75090",4412.24864984000,544409.48065100005,"4"
"75091",4385.88325501000,529813.87059299997,"4"
"75092",2530.62764000000,384869.25157199998,"4"
"75093",1375.50283395000,101947.27693399999,"3"
"75094",1707.18775641000,148986.67191000000,"6"
"75097",2855.07964876000,471181.55614599999,"6"
"75098",2314.73052967000,233325.93106800001,"6"
"75099",2318.05621407000,234255.13445799999,"6"
"75100",2323.43551192000,235941.95781800000,"6"
"75101",2818.73540825000,458581.87949999998,"3"
"75102",491.89045368900,14941.87116110000,"3"
"75103",12975.81325840000,9094388.73123000003,"6"
"75105",5881.61806620000,928319.52763899998,"3"
"75107",4123.36793017000,471126.97744599998,"3"
"75108",4451.31937595000,874512.04704400001,"3"
"75109",4609.43207052000,657873.07227600005,"2"
"75110",2290.75812932000,220427.73082600001,"3"
"75111",4578.69262681000,658848.72096700000,"3"
"75112",3616.10212535000,468291.03771399998,"3"
"75113",2720.89194774000,387917.53312699997,"3"
"75114",3027.36998548000,340968.49334099999,"3"
"75115",2836.98401684000,466431.56255600002,"3"
"76001",3896.66147625000,465594.77552899998,"5"
"76002",3319.11911026000,482119.90998599998,"5"
"76003",2464.33175328000,370352.66021900001,"4"
"76004",1937.46652916000,184101.71047300001,"4"
"76005",2023.96197736000,195381.65340300000,"5"
"76006",1936.41457977000,183366.59187900001,"5"
"76007",5038.62379193000,880302.98448900005,"5"
"76008",2023.72666925000,196330.79274999999,"5"
"76009",2452.01142639000,366415.92250099999,"4"
"76010",3263.28194220000,282611.19915000000,"5"
"76011",4850.23017777000,1092365.15153999999,"5"
"76012",2876.51974376000,489713.44084100000,"5"
"76013",1401.91435154000,114887.91731900000,"4"
"76014",1935.13425658000,183443.78880700000,"4"
"76015",2020.79868544000,195683.67624100001,"5"
"76016",2019.91838089000,195295.18003799999,"5"
"76017",2021.49348234000,195654.81223300000,"5"
"76018",1946.30515058000,185308.35250199999,"5"
"76019",2090.64044611000,214843.29146499999,"5"
"76020",1997.06404414000,203549.07754500001,"5"
"76021",2066.54813501000,213319.39629000000,"5"
"76022",1938.19593740000,185984.10593100000,"4"
"76023",1990.47489469000,201591.19592400000,"4"
"76024",1990.08747958000,202230.75143199999,"4"
"76025",2067.69912574000,212666.54036000001,"5"
"76026",1994.62111858000,202660.14121199999,"5"
"76027",3531.37615738000,394471.89886399999,"5"
"76028",2029.35529092000,198586.46176499999,"5"
"76029",1948.91504410000,187715.44339199999,"4"
"76030",1946.49473815000,187153.24858399999,"4"
"76031",2027.84302628000,198023.54932100000,"5"
