"KRONOS_BADGE_NUMBER","EMPLOYEE_ID","BOROUGH_NAME","DEPARTMENT_NAME","WORK_LOC_ID","LOCATION_NAME","NYC_TITLE"
82881,1463396,MANHATTAN,Manhattan Property Management Department,"0217",Washington-Lexington,Caretaker
82888,1043496,MANHATTAN,Manhattan Property Management Department,"0207",East River Houses,Caretaker
82892,1399626,BRONX,Bronx Property Management Department,"0254",Boston Secor,Secretary
82895,1013515,MANHATTAN,Manhattan Property Management Department,"0217",Washington-Lexington,Caretaker
82608,1657919,MANHATTAN,Manhattan Property Management Department,"0569",Douglass Houses,Caretaker
82621,1635555,BROOKLYN,Brooklyn Property Management Department,"0305",Pennsylvania-Wortman,Caretaker
82673,1661572,BROOKLYN,Brooklyn Property Management Department,"0410",Brooklyn Neighborhood 08,Plasterer
82624,1135639,BRONX,Bronx Property Management Department,"0244",Mott Haven,Caretaker
82635,1479747,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Caretaker
82690,1659462,BRONX,Bronx Property Management Department,"0964","1010 East 178th Street Consol",Secretary
82699,1661628,MANHATTAN,Manhattan Property Management Department,"0409",Manhattan Neighborhood 09,Painter
82716,1422286,BROOKLYN,Brooklyn Property Management Department,"0223",Cooper Park,Caretaker
82708,1661547,MANHATTAN,Manhattan Property Management Department,"0261",Taft Houses,Maintenance Worker
82715,1661434,BROOKLYN,Brooklyn Property Management Department,"0212",Breukelen,Caretaker
82720,1661460,MANHATTAN,Manhattan Property Management Department,"0221",LaGuardia Houses,Caretaker
82914,1667957,MANHATTAN,Manhattan Property Management Department,"0207",East River Houses,Caretaker
82922,1667965,BROOKLYN,Brooklyn Property Management Department,"0524",Albany,Caretaker
82933,1664451,BROOKLYN,Brooklyn Property Management Department,"0582",O'Dwyer Gardens Consolidation,Caretaker
82947,1667948,MANHATTAN,Manhattan Property Management Department,"0253",Isaacs,Caretaker
82936,1664948,BROOKLYN,Brooklyn Property Management Department,"0337",Stuyvesant Gardens,Housing Assistant
82938,1580620,BROOKLYN,Brooklyn Property Management Department,"0216",Van Dyke Houses,Caretaker
82950,1606374,QUEENS,Queens-SI Property Mgmt Dept,"0588",Pomonok,Caretaker
82951,1667937,BRONX,Bronx Property Management Department,"0231",Webster-Morrisania Houses,Caretaker
82953,1666740,MANHATTAN,Manhattan Property Management Department,"0373",Dyckman Houses,Caretaker
82954,1667929,QUEENS,Queens-SI Property Mgmt Dept,"0525",Redfern,Caretaker
82956,1666744,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Caretaker
82960,1667960,BRONX,Bronx Property Management Department,"0431",Castle Hill Houses,Caretaker
82966,1667943,BROOKLYN,Brooklyn Property Management Department,"0568",Howard Houses,Caretaker
82978,1158035,QUEENS,Queens-SI Property Mgmt Dept,"0517",Astoria,Caretaker
82994,1665363,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0241",Richmond Terrace,Caretaker
82985,1665234,BROOKLYN,Brooklyn Property Management Department,"0276",Low Consolidation,Caretaker
82988,1666363,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Painter
82989,1403452,MANHATTAN,Manhattan Property Management Department,"0555",Lower East Side Consolidation,Caretaker
82997,1665122,BRONX,Bronx Property Management Department,"0218",Throggs Neck Houses,Caretaker
83018,1667939,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Caretaker
83023,1530431,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Secretary
82730,1661968,QUEENS,Queens-SI Property Mgmt Dept,"0588",Pomonok,Caretaker
82750,1665091,MANHATTAN,Manhattan Property Management Department,"0260",Polo Grounds Towers,Caretaker
82742,854487,MANHATTAN,Manhattan Property Management Department,"0387",Wise Towers Group,Caretaker
82751,1645519,BRONX,Bronx Property Management Department,"0254",Boston Secor,Caretaker
82753,1665118,BROOKLYN,Brooklyn Property Management Department,"0247",Lafayette Gardens,Caretaker
82761,1665129,QUEENS,Queens-SI Property Mgmt Dept,"0290",Latimer Gardens Consolidation,Caretaker
82775,1666717,BROOKLYN,Brooklyn Property Management Department,"0524",Albany,Caretaker
82844,1666729,QUEENS,Queens-SI Property Mgmt Dept,"0206",South Jamaica,Caretaker
82794,1733846,QUEENS,Queens-SI Property Mgmt Dept,"0376",QN/SI Neighborhood 02,Supervisor Painter
82818,1666727,BROOKLYN,Brooklyn Property Management Department,"0375",Fiorentino Plaza-Unity Plaza,Caretaker
82869,932212,BROOKLYN,Brooklyn Property Management Department,"0275",Hughes Apartments,Caretaker
82872,1065065,BROOKLYN,Brooklyn Property Management Department,"0426",Marlboro,Caretaker
83037,1667347,BROOKLYN,Brooklyn Property Management Department,"0314",Sheepshead-Nostrand,Caretaker
83043,1611651,BRONX,Bronx Property Management Department,"0385",Morrisania Consolidation,Caretaker
83057,1667955,QUEENS,Queens-SI Property Mgmt Dept,"0369",Ravenswood,Caretaker
83064,1669732,QUEENS,Queens-SI Property Mgmt Dept,"0240",Baisley Park,Caretaker
83068,1487453,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,Caretaker
83083,1084708,BRONX,Bronx Property Management Department,"0522",Patterson,Caretaker
83088,1667335,MANHATTAN,Manhattan Property Management Department,"0513",Lincoln Houses,Caretaker
83105,1669873,BRONX,Bronx Property Management Department,"0234",Monroe,Housing Assistant
83096,1548333,BROOKLYN,Brooklyn Property Management Department,"0524",Albany,Caretaker
83106,1669875,QUEENS,Queens-SI Property Mgmt Dept,"0493",Queens-Staten Island Floating Staff,Caretaker
83122,1632990,MANHATTAN,Manhattan Property Management Department,"0373",Dyckman Houses,Caretaker
83126,1669982,BRONX,Bronx Property Management Department,"0580",Parkside,Caretaker
83129,1563533,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Caretaker
83130,1166711,MANHATTAN,Manhattan Property Management Department,"0201",Harlem River Consolidation,Caretaker
83132,1662359,BROOKLYN,Brooklyn Property Management Department,"0393",Brooklyn Neighborhood 03,Plumber's Helper
82916,1492627,BRONX,Bronx Property Management Department,"0383",Bronx Neighborhood 03,Caretaker
82918,1667959,BROOKLYN,Brooklyn Property Management Department,"0512",Brownsville,Caretaker
82920,783597,BROOKLYN,Brooklyn Property Management Department,"0246",Tompkins Houses,Caretaker
82925,1616873,BROOKLYN,Brooklyn Property Management Department,"0235",Pink Houses,Caretaker
82929,1665096,BROOKLYN,Brooklyn Property Management Department,"0212",Breukelen,Housing Assistant
82931,1664728,QUEENS,Queens-SI Property Mgmt Dept,"0525",Redfern,Caretaker
82965,1667966,MANHATTAN,Manhattan Property Management Department,"0217",Washington-Lexington,Caretaker
82949,1276976,MANHATTAN,Manhattan Property Management Department,"0317",Rangel Houses,Caretaker
82952,1666739,MANHATTAN,Manhattan Property Management Department,"0451",Chelsea Addition-Elliott,Caretaker
82959,1658614,BROOKLYN,Brooklyn Property Management Department,"0568",Howard Houses,Supervising Housing Groundskeeper
82968,1629101,MANHATTAN,Manhattan Property Management Department,"0260",Polo Grounds Towers,Caretaker
82971,1667956,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Caretaker
82972,172993,BROOKLYN,Brooklyn Property Management Department,"0512",Brownsville,Caretaker
82981,1665130,MANHATTAN,Manhattan Property Management Department,"0211",Saint Nicholas Houses,Caretaker
82990,1025838,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Assistant Housing Manager
82991,1665336,BROOKLYN,Brooklyn Property Management Department,"0227",Roosevelt,Supervising Housing Groundskeeper
82995,1105161,BROOKLYN,Brooklyn Property Management Department,"0765",Park Rock Consolidated,Caretaker
82998,1667906,BROOKLYN,Brooklyn Property Management Department,"0375",Fiorentino Plaza-Unity Plaza,Caretaker
83010,1667911,BRONX,Bronx Property Management Department,"0239",Morris Houses,Caretaker
83015,1667927,BRONX,Bronx Property Management Department,"0431",Castle Hill Houses,Caretaker
83027,1669478,BROOKLYN,Brooklyn Property Management Department,"0680",Hylan,Caretaker
83143,1489132,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,Caretaker
83144,1668567,BROOKLYN,Brooklyn Property Management Department,"0205",Kingsborough,Caretaker
83150,1671017,MANHATTAN,Manhattan Property Management Department,"0531",Smith Houses,Caretaker
83190,1671030,BRONX,Bronx Property Management Department,"0964","1010 East 178th Street Consol",Caretaker
83193,1671034,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Maintenance Worker
83196,1670419,MANHATTAN,Manhattan Property Management Department,"0260",Polo Grounds Towers,Caretaker
83242,1674435,BRONX,Bronx Property Management Department,"0222",Justice Sonia Sotomayor Houses,Caretaker
83241,1620606,QUEENS,Queens-SI Property Mgmt Dept,"0240",Baisley Park,Caretaker
83245,1673490,BRONX,Bronx Property Management Department,"0249",Mitchel Houses,Caretaker
83247,1325208,MANHATTAN,Manhattan Property Management Department,"0210",Riis Houses,Caretaker
83250,1110447,QUEENS,Queens-SI Property Mgmt Dept,"0517",Astoria,Caretaker
83251,1673580,MANHATTAN,Manhattan Property Management Department,"0569",Douglass Houses,Caretaker
83255,1674312,BROOKLYN,Brooklyn Property Management Department,"0246",Tompkins Houses,Caretaker
83033,1671027,MANHATTAN,Manhattan Property Management Department,"0211",Saint Nicholas Houses,Caretaker
83061,1669723,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Caretaker
83047,809366,BROOKLYN,Brooklyn Property Management Department,"0235",Pink Houses,Caretaker
83052,1669728,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0436",Stapleton,Caretaker
83053,794839,BROOKLYN,Brooklyn Property Management Department,"0538",Sumner,Caretaker
83065,1669876,MANHATTAN,Manhattan Property Management Department,"0774",P.S. 139,Caretaker
83077,1182550,QUEENS,Queens-SI Property Mgmt Dept,"0240",Baisley Park,Caretaker
83081,1202127,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Caretaker
83082,1669729,MANHATTAN,Manhattan Property Management Department,"0569",Douglass Houses,Caretaker
83084,1667333,BRONX,Bronx Property Management Department,"0537",Soundview,Maintenance Worker
83092,1542974,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Caretaker
83110,1668044,BRONX,Bronx Property Management Department,"0218",Throggs Neck Houses,Caretaker
83111,1189159,MANHATTAN,Manhattan Property Management Department,"0530",Amsterdam-Harborview Terrace,Caretaker
83114,1649814,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Caretaker
83118,1667756,BRONX,Bronx Property Management Department,"0234",Monroe,Caretaker
83125,1669979,QUEENS,Queens-SI Property Mgmt Dept,"0316",Woodside,Caretaker
83264,1676203,MANHATTAN,Manhattan Property Management Department,"0451",Chelsea Addition-Elliott,Caretaker
83256,1674460,BRONX,Bronx Property Management Department,"0522",Patterson,Caretaker
83262,1674334,MANHATTAN,Manhattan Property Management Department,"0558",Manhattanville Rehab 2 & 3,Caretaker
83263,1674313,BRONX,Bronx Property Management Department,"0249",Mitchel Houses,Caretaker
83280,1005124,BROOKLYN,Brooklyn Property Management Department,"0285",Woodson Houses,Caretaker
83282,1672925,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Housing Assistant
83292,1676861,MANHATTAN,Manhattan Property Management Department,"0346",Jackie Robinson,Caretaker
83293,1676862,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
83313,1675225,MANHATTAN,Manhattan Property Management Department,"0210",Riis Houses,Maintenance Worker
83321,1449515,MANHATTAN,Manhattan Property Management Department,"0387",Wise Towers Group,Caretaker
83314,1353789,QUEENS,Queens-SI Property Mgmt Dept,"0374",QN/SI Neighborhood 01,Caretaker
83320,1617178,BROOKLYN,Brooklyn Property Management Department,"0272",Wyckoff Gardens,Caretaker
83322,1339282,MANHATTAN,Manhattan Property Management Department,"0211",Saint Nicholas Houses,Caretaker
83327,1421545,BRONX,Bronx Property Management Department,"0239",Morris Houses,Caretaker
83334,850671,BROOKLYN,Brooklyn Property Management Department,"0314",Sheepshead-Nostrand,Caretaker
83357,1678957,BRONX,Bronx Property Management Department,"0249",Mitchel Houses,Caretaker
83131,1606139,BROOKLYN,Brooklyn Property Management Department,"0514",Marcy Houses,Caretaker
83358,1678978,BRONX,Bronx Property Management Department,"0214",Edenwald,Caretaker
83360,1678982,MANHATTAN,Manhattan Property Management Department,"0373",Dyckman Houses,Caretaker
83361,1679076,QUEENS,Queens-SI Property Mgmt Dept,"0282",Beach 41st St-Oceanside Consolidation,Caretaker
83133,1668574,QUEENS,Queens-SI Property Mgmt Dept,"0588",Pomonok,Caretaker
83139,1489264,MANHATTAN,Manhattan Property Management Department,"0530",Amsterdam-Harborview Terrace,Supervisor of Housing Caretakers
83140,1668329,BROOKLYN,Brooklyn Property Management Department,"0391",Brooklyn Neighborhood 01,Plasterer
83147,1671125,BRONX,Bronx Property Management Department,"0222",Justice Sonia Sotomayor Houses,Caretaker
83157,1489593,QUEENS,Queens-SI Property Mgmt Dept,"0843",Queensbridge South,Caretaker
83167,1669641,BROOKLYN,Brooklyn Property Management Department,"0680",Hylan,Caretaker
83169,1669669,MANHATTAN,Manhattan Property Management Department,"0534",Carver,Caretaker
83176,1672543,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,Painter
83184,1672551,QUEENS,Queens-SI Property Mgmt Dept,"0376",QN/SI Neighborhood 02,Painter
83192,1670413,MANHATTAN,Manhattan Property Management Department,"0217",Washington-Lexington,Caretaker
83195,1671039,BROOKLYN,Brooklyn Property Management Department,"0216",Van Dyke Houses,Caretaker
83201,958499,BRONX,Bronx Property Management Department,"0382",Bronx Neighborhood 02,Plumber
83211,1393471,BRONX,Bronx Property Management Department,"0638",Marble Hill Houses,Caretaker
83224,1672789,BROOKLYN,Brooklyn Property Management Department,"0765",Park Rock Consolidated,Caretaker
83258,1674317,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Caretaker
83227,1672398,MANHATTAN,Manhattan Property Management Department,"0373",Dyckman Houses,Caretaker
83228,1672375,BRONX,Bronx Property Management Department,"0239",Morris Houses,Caretaker
83236,1672573,BROOKLYN,Brooklyn Property Management Department,"0392",Brooklyn Neighborhood 02,Painter
83268,1672226,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Caretaker
83362,1679078,BRONX,Bronx Property Management Department,"0537",Soundview,Caretaker
83371,1488400,BROOKLYN,Brooklyn Property Management Department,"0381",Garvey-Prospect Plaza,Caretaker
83372,1678372,BROOKLYN,Brooklyn Property Management Department,"0410",Brooklyn Neighborhood 08,Plasterer
83374,1685076,MANHATTAN,Manhattan Property Management Department,"0201",Harlem River Consolidation,Caretaker
83376,1685084,BROOKLYN,Brooklyn Property Management Department,"0536",Cypress Hills,Caretaker
83379,1165829,BROOKLYN,Brooklyn Property Management Department,"0275",Hughes Apartments,Caretaker
83398,1681222,BROOKLYN,Brooklyn Property Management Department,"0278",Surfside Gardens Consolidation,Maintenance Worker
83389,1676737,BROOKLYN,Brooklyn Property Management Department,"0305",Pennsylvania-Wortman,Secretary
83391,1676751,QUEENS,Queens-SI Property Mgmt Dept,"0290",Latimer Gardens Consolidation,Caretaker
83400,1348757,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,Caretaker
83402,1681430,MANHATTAN,Manhattan Property Management Department,"0253",Isaacs,Maintenance Worker
83409,1681224,MANHATTAN,Manhattan Property Management Department,"0215",Baruch,Maintenance Worker
83411,1680473,BRONX,Bronx Property Management Department,"0218",Throggs Neck Houses,Caretaker
83412,1685085,BRONX,Bronx Property Management Department,"0586",Pelham Parkway Houses,Caretaker
